,word,define,synonyms,similarity 
10222,ahead,earlier,back,100
10223,ahead,earlier,ante,100
10224,ahead,earlier,ere,100
10225,ahead,earlier,fore,100
10226,ahead,earlier,former,100
10227,ahead,earlier,formerly,100
10228,ahead,earlier,forward,100
10229,ahead,earlier,gone,100
10230,ahead,earlier,heretofore,100
10231,ahead,earlier,past,100
10232,ahead,earlier,previous,100
10233,ahead,earlier,sooner,100
10234,ahead,earlier,afore,100
10235,ahead,earlier,aforetime,100
10236,ahead,earlier,antecedently,100
10237,ahead,earlier,anteriorly,100
10238,ahead,earlier,before present,100
10239,ahead,earlier,gone by,100
10240,ahead,earlier,in advance,100
10241,ahead,earlier,in days of yore,100
10242,ahead,earlier,in front,100
10243,ahead,earlier,in old days,100
10244,ahead,earlier,in the past,100
10245,ahead,earlier,precendently,100
10246,ahead,earlier,up to now,100
10247,ahead,early,earlier,100
10248,ahead,early,ahead,100
10249,ahead,early,advanced,100
10250,ahead,early,ahead of time,100
10251,ahead,early,already,100
10252,ahead,early,ante,100
10253,ahead,early,before,100
10254,ahead,early,fore,100
10255,ahead,early,precocious,100
10256,ahead,early,previous,100
10257,ahead,early,previously,100
10258,ahead,early,sooner,100
10259,ahead,early,antecedently,100
10260,ahead,early,before now,100
10261,ahead,early,in advance,100
10262,ahead,early,in anticipation,100
10263,ahead,early,precedently,100
10264,ahead,further; outside limits,above,10
10265,ahead,further; outside limits,after,10
10266,ahead,further; outside limits,ahead,10
10267,ahead,further; outside limits,before,10
10268,ahead,further; outside limits,behind,10
10269,ahead,further; outside limits,besides,10
10270,ahead,further; outside limits,farther,10
10271,ahead,further; outside limits,moreover,10
10272,ahead,further; outside limits,outside,10
10273,ahead,further; outside limits,over,10
10274,ahead,further; outside limits,past,10
10275,ahead,further; outside limits,remote,10
10276,ahead,further; outside limits,without,10
10277,ahead,further; outside limits,yonder,10
10278,ahead,further; outside limits,apart from,10
10279,ahead,further; outside limits,as well as,10
10280,ahead,further; outside limits,at a distance,10
10281,ahead,further; outside limits,away from,10
10282,ahead,further; outside limits,beyond the bounds,10
10283,ahead,further; outside limits,clear of,10
10284,ahead,further; outside limits,free of,10
10285,ahead,further; outside limits,good way off,10
10286,ahead,further; outside limits,hyper,10
10287,ahead,further; outside limits,in addition to,10
10288,ahead,further; outside limits,in advance of,10
10289,ahead,further; outside limits,long way off,10
10290,ahead,further; outside limits,more remote,10
10291,ahead,further; outside limits,on the far side,10
10292,ahead,further; outside limits,on the other side,10
10293,ahead,further; outside limits,out of range,10
10294,ahead,further; outside limits,out of reach,10
10295,ahead,further; outside limits,over and above,10
10296,ahead,further; outside limits,over there,10
10297,ahead,further; outside limits,superior to,10
10298,ahead,earliest in order,early,100
10299,ahead,earliest in order,prime,100
10300,ahead,earliest in order,antecedent,100
10301,ahead,earliest in order,head,100
10302,ahead,earliest in order,premier,100
10303,ahead,earliest in order,fundamental,100
10304,ahead,earliest in order,opening,100
10305,ahead,earliest in order,leading,100
10306,ahead,earliest in order,initial,100
10307,ahead,earliest in order,primary,100
10308,ahead,earliest in order,least,100
10309,ahead,earliest in order,inaugural,100
10310,ahead,earliest in order,pioneer,100
10311,ahead,earliest in order,aboriginal,100
10312,ahead,earliest in order,cardinal,100
10313,ahead,earliest in order,key,100
10314,ahead,earliest in order,basic,100
10315,ahead,earliest in order,front,100
10316,ahead,earliest in order,primitive,100
10317,ahead,earliest in order,beginning,100
10318,ahead,earliest in order,original,100
10319,ahead,earliest in order,anterior,100
10320,ahead,earliest in order,ahead,100
10321,ahead,earliest in order,elementary,100
10322,ahead,earliest in order,first off,100
10323,ahead,earliest in order,incipient,100
10324,ahead,earliest in order,introductory,100
10325,ahead,earliest in order,number one,100
10326,ahead,earliest in order,primeval,100
10327,ahead,earliest in order,primordial,100
10328,ahead,earliest in order,pristine,100
10329,ahead,earliest in order,rudimentary,100
10330,ahead,earliest in order,inceptive,100
10331,ahead,earliest in order,smallest,100
10332,ahead,earliest in order,headmost,100
10333,ahead,earliest in order,in the beginning,100
10334,ahead,earliest in order,lead off,100
10335,ahead,earliest in order,numero uno,100
10336,ahead,earliest in order,primogenial,100
10337,ahead,earliest in order,right up front,100
10338,ahead,earliest in order,slightest,100
10339,ahead,in the front,forward,50
10340,ahead,in the front,ante,50
10341,ahead,in the front,ahead,50
10342,ahead,in the front,before,50
10343,ahead,in the front,beforehand,50
10344,ahead,in the front,near,50
10345,ahead,in the front,previous,50
10346,ahead,in the front,antecedently,50
10347,ahead,in the front,in advance,50
10348,ahead,in the front,nearest,50
10349,ahead,in the front,precedently,50
10350,ahead,outward,forward,50
10351,ahead,outward,onward,50
10352,ahead,outward,away,50
10353,ahead,outward,out,50
10354,ahead,outward,first,50
10355,ahead,outward,ahead,50
10356,ahead,outward,along,50
10357,ahead,outward,into,50
10358,ahead,outward,on,50
10359,ahead,outward,alee,50
10360,ahead,outward,into the open,50
10361,aid,help,support,50
10362,aid,help,assist,50
10363,aid,help,encouragement,50
10364,aid,help,hand,50
10365,aid,help,succor,50
10366,aid,help,relief,50
10367,aid,help,endorsement,50
10368,aid,help,aid,50
10369,aid,help,assistance,50
10370,aid,person peripherally involved in illegal activity,colleague,50
10371,aid,person peripherally involved in illegal activity,plant,50
10372,aid,person peripherally involved in illegal activity,helper,50
10373,aid,person peripherally involved in illegal activity,conspirator,50
10374,aid,person peripherally involved in illegal activity,ringer,50
10375,aid,person peripherally involved in illegal activity,associate,50
10376,aid,person peripherally involved in illegal activity,abettor,50
10377,aid,person peripherally involved in illegal activity,stall,50
10378,aid,person peripherally involved in illegal activity,assistant,50
10379,aid,person peripherally involved in illegal activity,confederate,50
10380,aid,person peripherally involved in illegal activity,subordinate,50
10381,aid,person peripherally involved in illegal activity,partner,50
10382,aid,person peripherally involved in illegal activity,aide,50
10383,aid,person peripherally involved in illegal activity,accomplice,50
10384,aid,person peripherally involved in illegal activity,aid,50
10385,aid,person peripherally involved in illegal activity,shill,50
10386,aid,person peripherally involved in illegal activity,insider,50
10387,aid,person peripherally involved in illegal activity,co-conspirator,50
10388,aid,perform service,provide,100
10389,aid,perform service,afford,100
10390,aid,perform service,sustain,100
10391,aid,perform service,help,100
10392,aid,perform service,serve,100
10393,aid,perform service,defer,100
10394,aid,perform service,pamper,100
10395,aid,perform service,supply,100
10396,aid,perform service,humor,100
10397,aid,perform service,support,100
10398,aid,perform service,comfort,100
10399,aid,perform service,please,100
10400,aid,perform service,submit,100
10401,aid,perform service,avail,100
10402,aid,perform service,favor,100
10403,aid,perform service,suit,100
10404,aid,perform service,gratify,100
10405,aid,perform service,oblige,100
10406,aid,perform service,assist,100
10407,aid,perform service,indulge,100
10408,aid,perform service,arrange,100
10409,aid,perform service,yield,100
10410,aid,perform service,bow,100
10411,aid,perform service,benefit,100
10412,aid,perform service,settle,100
10413,aid,perform service,aid,100
10414,aid,perform service,furnish,100
10415,aid,perform service,convenience,100
10416,aid,perform service,sheltered,100
10417,aid,perform service,welcomed,100
10418,aid,perform service,entertained,100
10419,aid,perform service,rented,100
10420,aid,perform service,contained,100
10421,aid,perform service,took in,100
10422,aid,perform service,held,100
10423,aid,perform service,supplied,100
10424,aid,perform service,harbored,100
10425,aid,perform service,housed,100
10426,aid,perform service,domiciled,100
10427,aid,perform service,received,100
10428,aid,perform service,boarded,100
10429,aid,perform service,quartered,100
10430,aid,perform service,furnished,100
10431,aid,perform service,put up,100
10432,aid,perform service,shelters,100
10433,aid,perform service,welcomes,100
10434,aid,perform service,entertains,100
10435,aid,perform service,rents,100
10436,aid,perform service,contains,100
10437,aid,perform service,takes in,100
10438,aid,perform service,holds,100
10439,aid,perform service,supplies,100
10440,aid,perform service,harbors,100
10441,aid,perform service,houses,100
10442,aid,perform service,domiciles,100
10443,aid,perform service,receives,100
10444,aid,perform service,boards,100
10445,aid,perform service,quarters,100
10446,aid,perform service,furnishes,100
10447,aid,perform service,puts up,100
10448,aid,"helper, especially in committing a crime",collaborator,100
10449,aid,"helper, especially in committing a crime",conspirator,100
10450,aid,"helper, especially in committing a crime",aide,100
10451,aid,"helper, especially in committing a crime",associate,100
10452,aid,"helper, especially in committing a crime",colleague,100
10453,aid,"helper, especially in committing a crime",plant,100
10454,aid,"helper, especially in committing a crime",assistant,100
10455,aid,"helper, especially in committing a crime",abettor,100
10456,aid,"helper, especially in committing a crime",accessory,100
10457,aid,"helper, especially in committing a crime",stall,100
10458,aid,"helper, especially in committing a crime",confederate,100
10459,aid,"helper, especially in committing a crime",partner,100
10460,aid,"helper, especially in committing a crime",ally,100
10461,aid,"helper, especially in committing a crime",aid,100
10462,aid,"helper, especially in committing a crime",co-conspirator,100
10463,aid,"helper, especially in committing a crime",insider,100
10464,aide,person peripherally involved in illegal activity,colleague,50
10465,aide,person peripherally involved in illegal activity,plant,50
10466,aide,person peripherally involved in illegal activity,helper,50
10467,aide,person peripherally involved in illegal activity,conspirator,50
10468,aide,person peripherally involved in illegal activity,ringer,50
10469,aide,person peripherally involved in illegal activity,associate,50
10470,aide,person peripherally involved in illegal activity,abettor,50
10471,aide,person peripherally involved in illegal activity,stall,50
10472,aide,person peripherally involved in illegal activity,assistant,50
10473,aide,person peripherally involved in illegal activity,confederate,50
10474,aide,person peripherally involved in illegal activity,subordinate,50
10475,aide,person peripherally involved in illegal activity,partner,50
10476,aide,person peripherally involved in illegal activity,aide,50
10477,aide,person peripherally involved in illegal activity,accomplice,50
10478,aide,person peripherally involved in illegal activity,aid,50
10479,aide,person peripherally involved in illegal activity,shill,50
10480,aide,person peripherally involved in illegal activity,insider,50
10481,aide,person peripherally involved in illegal activity,co-conspirator,50
10482,aide,"helper, especially in committing a crime",collaborator,100
10483,aide,"helper, especially in committing a crime",conspirator,100
10484,aide,"helper, especially in committing a crime",aide,100
10485,aide,"helper, especially in committing a crime",associate,100
10486,aide,"helper, especially in committing a crime",colleague,100
10487,aide,"helper, especially in committing a crime",plant,100
10488,aide,"helper, especially in committing a crime",assistant,100
10489,aide,"helper, especially in committing a crime",abettor,100
10490,aide,"helper, especially in committing a crime",accessory,100
10491,aide,"helper, especially in committing a crime",stall,100
10492,aide,"helper, especially in committing a crime",confederate,100
10493,aide,"helper, especially in committing a crime",partner,100
10494,aide,"helper, especially in committing a crime",ally,100
10495,aide,"helper, especially in committing a crime",aid,100
10496,aide,"helper, especially in committing a crime",co-conspirator,100
10497,aide,"helper, especially in committing a crime",insider,100
10498,aide,"helper, especially in committing a crime",collaborators,100
10499,aide,"helper, especially in committing a crime",conspirators,100
10500,aide,"helper, especially in committing a crime",aides,100
10501,aide,"helper, especially in committing a crime",associates,100
10502,aide,"helper, especially in committing a crime",colleagues,100
10503,aide,"helper, especially in committing a crime",plants,100
10504,aide,"helper, especially in committing a crime",assistants,100
10505,aide,"helper, especially in committing a crime",abettors,100
10506,aide,"helper, especially in committing a crime",accessories,100
10507,aide,"helper, especially in committing a crime",stalls,100
10508,aide,"helper, especially in committing a crime",confederates,100
10509,aide,"helper, especially in committing a crime",partners,100
10510,aide,"helper, especially in committing a crime",allies,100
10511,aide,"helper, especially in committing a crime",aids,100
10512,aide,"helper, especially in committing a crime",co-conspirators,100
10513,aide,"helper, especially in committing a crime",insiders,100
10514,aide,assistant,auxiliary,50
10515,aide,assistant,helper,50
10516,aide,assistant,aide,50
10517,aide,mentor,coach,100
10518,aide,mentor,consultant,100
10519,aide,mentor,counselor,100
10520,aide,mentor,confidant,100
10521,aide,mentor,aide,100
10522,aide,mentor,instructor,100
10523,aide,mentor,monitor,100
10524,aide,mentor,tipster,100
10525,aide,mentor,nestor,100
10526,aide,mentor,admonitor,100
10527,aide,"person who recommends, teaches, or otherwise helps",Dutch uncle,10
10528,aide,"person who recommends, teaches, or otherwise helps",aide,10
10529,aide,"person who recommends, teaches, or otherwise helps",attorney,10
10530,aide,"person who recommends, teaches, or otherwise helps",authority,10
10531,aide,"person who recommends, teaches, or otherwise helps",backseat driver,10
10532,aide,"person who recommends, teaches, or otherwise helps",coach,10
10533,aide,"person who recommends, teaches, or otherwise helps",confidant,10
10534,aide,"person who recommends, teaches, or otherwise helps",consultant,10
10535,aide,"person who recommends, teaches, or otherwise helps",counsel,10
10536,aide,"person who recommends, teaches, or otherwise helps",counselor,10
10537,aide,"person who recommends, teaches, or otherwise helps",director,10
10538,aide,"person who recommends, teaches, or otherwise helps",doctor,10
10539,aide,"person who recommends, teaches, or otherwise helps",expert,10
10540,aide,"person who recommends, teaches, or otherwise helps",friend,10
10541,aide,"person who recommends, teaches, or otherwise helps",guide,10
10542,aide,"person who recommends, teaches, or otherwise helps",helper,10
10543,aide,"person who recommends, teaches, or otherwise helps",instructor,10
10544,aide,"person who recommends, teaches, or otherwise helps",judge,10
10545,aide,"person who recommends, teaches, or otherwise helps",kibitzer,10
10546,aide,"person who recommends, teaches, or otherwise helps",lawyer,10
10547,aide,"person who recommends, teaches, or otherwise helps",mentor,10
10548,aide,"person who recommends, teaches, or otherwise helps",monitor,10
10549,aide,"person who recommends, teaches, or otherwise helps",partner,10
10550,aide,"person who recommends, teaches, or otherwise helps",priest,10
10551,aide,"person who recommends, teaches, or otherwise helps",referee,10
10552,aide,"person who recommends, teaches, or otherwise helps",teacher,10
10553,aide,"person who recommends, teaches, or otherwise helps",tutor,10
10554,aide,"person who recommends, teaches, or otherwise helps",buttinski,10
10555,aide,"person who recommends, teaches, or otherwise helps",clubhouse lawyer,10
10556,aide,"person who recommends, teaches, or otherwise helps",quarterback,10
10557,aide,"person who recommends, teaches, or otherwise helps",righthand person,10
10558,aide,"person who recommends, teaches, or otherwise helps",second-guesser,10
10559,AIDS,serious immune disease,AIDS,100
10560,AIDS,serious immune disease,HIV-positive,100
10561,AIDS,serious immune disease,SIDA,100
10562,AIDS,serious immune disease,acquired immunodeficiency syndrome,100
10563,AIDS,serious immune disease,immune failure,100
10564,AIDS,disease given through sexual relations,venereal disease,100
10565,AIDS,disease given through sexual relations,acquired immune deficiency syndrome,100
10566,AIDS,disease given through sexual relations,AIDS,100
10567,AIDS,disease given through sexual relations,clap,100
10568,AIDS,disease given through sexual relations,social disease,100
10569,AIDS,disease given through sexual relations,gonorrhea,100
10570,AIDS,disease given through sexual relations,syphilis,100
10571,AIDS,disease given through sexual relations,herpes,100
10572,AIDS,disease given through sexual relations,HIV,100
10573,AIDS,disease given through sexual relations,SIDA,100
10574,AIDS,disease given through sexual relations,STD,100
10575,AIDS,disease given through sexual relations,VD,100
10576,AIDS,disease given through sexual relations,chancroid,100
10577,AIDS,disease given through sexual relations,chlamydia,100
10578,AIDS,disease given through sexual relations,crab louse,100
10579,AIDS,disease given through sexual relations,crabs,100
10580,AIDS,disease given through sexual relations,genital herpes,100
10581,AIDS,disease given through sexual relations,genital warts,100
10582,AIDS,disease given through sexual relations,herpes simplex,100
10583,AIDS,disease given through sexual relations,scabies,100
10584,AIDS,disease given through sexual relations,tabes dorsalis,100
10585,aim,something desired,desire,100
10586,aim,something desired,goal,100
10587,aim,something desired,wish,100
10588,aim,something desired,aspiration,100
10589,aim,something desired,aim,100
10590,aim,something desired,purpose,100
10591,aim,something desired,objective,100
10592,aim,something desired,dream,100
10593,aim,something desired,hope,100
10594,aim,something desired,intent,100
10595,aim,something desired,mark,100
10596,aim,something desired,end,100
10597,aim,something desired,target,100
10598,aim,something desired,enterprise,100
10599,aim,something desired,desires,100
10600,aim,something desired,goals,100
10601,aim,something desired,wishes,100
10602,aim,something desired,aspirations,100
10603,aim,something desired,aims,100
10604,aim,something desired,purposes,100
10605,aim,something desired,objectives,100
10606,aim,something desired,dreams,100
10607,aim,something desired,hopes,100
10608,aim,something desired,intents,100
10609,aim,something desired,marks,100
10610,aim,something desired,ends,100
10611,aim,something desired,targets,100
10612,aim,something desired,enterprises,100
10613,aim,ambition,desire,50
10614,aim,ambition,goal,50
10615,aim,ambition,aspiration,50
10616,aim,ambition,drive,50
10617,aim,ambition,aim,50
10618,aim,ambition,purpose,50
10619,aim,ambition,objective,50
10620,aim,ambition,emulation,50
10621,aim,"personal approach, purpose",point of view,100
10622,aim,"personal approach, purpose",direction,100
10623,aim,"personal approach, purpose",viewpoint,100
10624,aim,"personal approach, purpose",slant,100
10625,aim,"personal approach, purpose",perspective,100
10626,aim,"personal approach, purpose",aspect,100
10627,aim,"personal approach, purpose",standpoint,100
10628,aim,"personal approach, purpose",outlook,100
10629,aim,"personal approach, purpose",hand,100
10630,aim,"personal approach, purpose",aim,100
10631,aim,"personal approach, purpose",intention,100
10632,aim,"personal approach, purpose",plan,100
10633,aim,"personal approach, purpose",position,100
10634,aim,"personal approach, purpose",approach,100
10635,aim,"personal approach, purpose",side,100
10636,aim,"personal approach, purpose",twists,100
10637,aim,"personal approach, purpose",corners,100
10638,aim,"personal approach, purpose",intersections,100
10639,aim,"personal approach, purpose",edges,100
10640,aim,"personal approach, purpose",slants,100
10641,aim,"personal approach, purpose",points,100
10642,aim,"personal approach, purpose",crooks,100
10643,aim,"personal approach, purpose",bends,100
10644,aim,"personal approach, purpose",declines,100
10645,aim,"personal approach, purpose",nooks,100
10646,aim,"personal approach, purpose",forks,100
10647,aim,"personal approach, purpose",cusps,100
10648,aim,"personal approach, purpose",divergences,100
10649,aim,"personal approach, purpose",doglegs,100
10650,aim,"personal approach, purpose",inclines,100
10651,aim,"personal approach, purpose",flares,100
10652,aim,"personal approach, purpose",turns,100
10653,aim,"personal approach, purpose",crotches,100
10654,aim,"personal approach, purpose",elbows,100
10655,aim,"personal approach, purpose",notches,100
10656,aim,"personal approach, purpose",flections,100
10657,aim,"personal approach, purpose",flexures,100
10658,aim,"personal approach, purpose",turnings,100
10659,aim,"personal approach, purpose",YS,100
10660,aim,"personal approach, purpose",knees,100
10661,aim,"personal approach, purpose",VS,100
10662,aim,"personal approach, purpose",obliquities,100
10663,aim,"goal, hope",desire,100
10664,aim,"goal, hope",longing,100
10665,aim,"goal, hope",eagerness,100
10666,aim,"goal, hope",wish,100
10667,aim,"goal, hope",aim,100
10668,aim,"goal, hope",yearning,100
10669,aim,"goal, hope",passion,100
10670,aim,"goal, hope",ambition,100
10671,aim,"goal, hope",objective,100
10672,aim,"goal, hope",endeavor,100
10673,aim,"goal, hope",dream,100
10674,aim,"goal, hope",inclination,100
10675,aim,"goal, hope",urge,100
10676,aim,"goal, hope",direction,100
10677,aim,"goal, hope",work,100
10678,aim,"goal, hope",hankering,100
10679,aim,"goal, hope",ambitiousness,100
10680,aim,"goal, hope",object,100
10681,aim,"goal, hope",pursuit,100
10682,aim,"goal, hope",push,100
10683,aim,"goal, hope",vocation,100
10684,aim,"goal, hope",craving,100
10685,aim,"goal, hope",right stuff,100
10686,aim,"goal, hope",fire in the belly,100
10687,air,pretended behavior to make an impression,artificiality,50
10688,air,pretended behavior to make an impression,show,50
10689,air,pretended behavior to make an impression,pose,50
10690,air,pretended behavior to make an impression,appearance,50
10691,air,pretended behavior to make an impression,mannerism,50
10692,air,pretended behavior to make an impression,simulation,50
10693,air,pretended behavior to make an impression,insincerity,50
10694,air,pretended behavior to make an impression,facade,50
10695,air,pretended behavior to make an impression,pretentiousness,50
10696,air,pretended behavior to make an impression,airs,50
10697,air,pretended behavior to make an impression,imitation,50
10698,air,pretended behavior to make an impression,pretension,50
10699,air,pretended behavior to make an impression,front,50
10700,air,pretended behavior to make an impression,put-on,50
10701,air,pretended behavior to make an impression,air,50
10702,air,pretended behavior to make an impression,pretense,50
10703,air,pretended behavior to make an impression,sham,50
10704,air,pretended behavior to make an impression,false front,50
10705,air,pretended behavior to make an impression,going Hollywood,50
10706,air,pretended behavior to make an impression,putting on airs,50
10707,air,pretended behavior to make an impression,showing off,50
10708,air,affectation,grandiosity,50
10709,air,affectation,mannerism,50
10710,air,affectation,air,50
10711,air,affectation,insincerity,50
10712,air,affectation,pretension,50
10713,air,affectation,pretentiousness,50
10714,air,affectation,pretense,50
10715,air,"outward aspect, characteristic",character,100
10716,air,"outward aspect, characteristic",image,100
10717,air,"outward aspect, characteristic",presentation,100
10718,air,"outward aspect, characteristic",look,100
10719,air,"outward aspect, characteristic",presence,100
10720,air,"outward aspect, characteristic",blind,100
10721,air,"outward aspect, characteristic",bearing,100
10722,air,"outward aspect, characteristic",fashion,100
10723,air,"outward aspect, characteristic",figure,100
10724,air,"outward aspect, characteristic",demeanor,100
10725,air,"outward aspect, characteristic",shape,100
10726,air,"outward aspect, characteristic",face,100
10727,air,"outward aspect, characteristic",dress,100
10728,air,"outward aspect, characteristic",mien,100
10729,air,"outward aspect, characteristic",stamp,100
10730,air,"outward aspect, characteristic",feature,100
10731,air,"outward aspect, characteristic",attitude,100
10732,air,"outward aspect, characteristic",semblance,100
10733,air,"outward aspect, characteristic",form,100
10734,air,"outward aspect, characteristic",screen,100
10735,air,"outward aspect, characteristic",pose,100
10736,air,"outward aspect, characteristic",countenance,100
10737,air,"outward aspect, characteristic",front,100
10738,air,"outward aspect, characteristic",condition,100
10739,air,"outward aspect, characteristic",outline,100
10740,air,"outward aspect, characteristic",mannerism,100
10741,air,"outward aspect, characteristic",air,100
10742,air,"outward aspect, characteristic",cast,100
10743,air,"outward aspect, characteristic",carriage,100
10744,air,"outward aspect, characteristic",mode,100
10745,air,"outward aspect, characteristic",guise,100
10746,air,"outward aspect, characteristic",expression,100
10747,air,"outward aspect, characteristic",manner,100
10748,air,"outward aspect, characteristic",looks,100
10749,air,"outward aspect, characteristic",images,100
10750,air,"outward aspect, characteristic",sounds,100
10751,air,"outward aspect, characteristic",impressions,100
10752,air,"outward aspect, characteristic",blinds,100
10753,air,"outward aspect, characteristic",semblances,100
10754,air,"outward aspect, characteristic",reflections,100
10755,air,"outward aspect, characteristic",screens,100
10756,air,"outward aspect, characteristic",facades,100
10757,air,"outward aspect, characteristic",ideas,100
10758,air,"outward aspect, characteristic",specters,100
10759,air,"outward aspect, characteristic",guises,100
10760,air,"outward aspect, characteristic",countenances,100
10761,air,"outward aspect, characteristic",auras,100
10762,air,"outward aspect, characteristic",mirages,100
10763,air,"outward aspect, characteristic",fronts,100
10764,air,"outward aspect, characteristic",beards,100
10765,air,"outward aspect, characteristic",dreams,100
10766,air,"outward aspect, characteristic",illusions,100
10767,air,"outward aspect, characteristic",visions,100
10768,air,"outward aspect, characteristic",phenomena,100
10769,air,"outward aspect, characteristic",seemings,100
10770,air,visible feature,facet,100
10771,air,visible feature,attitude,100
10772,air,visible feature,condition,100
10773,air,visible feature,form,100
10774,air,visible feature,bearing,100
10775,air,visible feature,look,100
10776,air,visible feature,mien,100
10777,air,visible feature,appearance,100
10778,air,visible feature,face,100
10779,air,visible feature,demeanor,100
10780,air,visible feature,countenance,100
10781,air,visible feature,manner,100
10782,air,visible feature,air,100
10783,air,visible feature,expression,100
10784,air,visible feature,prospects,100
10785,air,visible feature,features,100
10786,air,visible feature,facets,100
10787,air,visible feature,phases,100
10788,air,visible feature,situations,100
10789,air,visible feature,views,100
10790,air,visible feature,bearings,100
10791,air,visible feature,vistas,100
10792,air,visible feature,angles,100
10793,air,visible feature,slants,100
10794,air,visible feature,regard,100
10795,air,visible feature,directions,100
10796,air,visible feature,scenes,100
10797,air,visible feature,hands,100
10798,air,visible feature,twists,100
10799,air,visible feature,gimmicks,100
10800,air,visible feature,switches,100
10801,air,visible feature,perspectives,100
10802,air,visible feature,positions,100
10803,air,visible feature,outlooks,100
10804,air,visible feature,sides,100
10805,air,visible feature,point of views,100
10806,aircraft,vehicle that transports cargo or passengers through the air,jet,100
10807,aircraft,vehicle that transports cargo or passengers through the air,aircraft,100
10808,aircraft,vehicle that transports cargo or passengers through the air,plane,100
10809,aircraft,vehicle that transports cargo or passengers through the air,cab,100
10810,aircraft,vehicle that transports cargo or passengers through the air,ship,100
10811,aircraft,vehicle that transports cargo or passengers through the air,crate,100
10812,aircraft,vehicle that transports cargo or passengers through the air,airliner,100
10813,aircraft,vehicle that transports cargo or passengers through the air,airbus,100
10814,aircraft,vehicle that transports cargo or passengers through the air,kite,100
10815,aircraft,vehicle that transports cargo or passengers through the air,ramjet,100
10816,aircraft,vehicle that transports cargo or passengers through the air,aeroplane,100
10817,aircraft,vehicle that transports cargo or passengers through the air,airship,100
10818,aircraft,airship,dirigible,50
10819,aircraft,airship,aircraft,50
10820,aircraft,airship,zeppelin,50
10821,aircraft,water or air vehicle,aircraft,100
10822,aircraft,water or air vehicle,spacecraft,100
10823,aircraft,water or air vehicle,plane,100
10824,aircraft,water or air vehicle,barge,100
10825,aircraft,water or air vehicle,vessel,100
10826,aircraft,water or air vehicle,ship,100
10827,aircraft,water or air vehicle,airplane,100
10828,aircraft,water or air vehicle,boat,100
10829,aircraft,water or air vehicle,blimp,100
10830,aircraft,water or air vehicle,shipping,100
10831,aircraft,water or air vehicle,bottom,100
10832,aircraft,water or air vehicle,watercraft,100
10833,aircraft,water or air vehicle,zeppelin,100
10834,aircraft,water or air vehicle,air ship,100
10835,aircraft,water or air vehicle,handicrafts,100
10836,aircraft,water or air vehicle,arts,100
10837,aircraft,water or air vehicle,professions,100
10838,aircraft,water or air vehicle,callings,100
10839,aircraft,water or air vehicle,careers,100
10840,aircraft,water or air vehicle,works,100
10841,aircraft,water or air vehicle,trades,100
10842,aircraft,water or air vehicle,pursuits,100
10843,aircraft,water or air vehicle,lines,100
10844,aircraft,water or air vehicle,vocations,100
10845,aircraft,water or air vehicle,employments,100
10846,aircraft,water or air vehicle,occupations,100
10847,aircraft,water or air vehicle,métiers,100
10848,aircraft,early aircraft,aircraft,10
10849,aircraft,early aircraft,airplane,10
10850,aircraft,early aircraft,aeroplane,10
10851,aircraft,early aircraft,avion,10
10852,airport,runway for aircraft,airport,10
10853,airport,runway for aircraft,landing field,10
10854,airport,runway for aircraft,runway,10
10855,airport,runway for aircraft,strip,10
10856,airport,runway for aircraft,airfield,10
10857,airport,runway for aircraft,air base,10
10858,airport,runway for aircraft,airstrip,10
10859,airport,runway for aircraft,aerodrome,10
10860,airport,runway for aircraft,flight strip,10
10861,airport,runway for aircraft,takeoff strip,10
10862,airport,runway for aircraft,taxiway,10
10863,album,literary collection,album,50
10864,album,literary collection,compendium,50
10865,album,literary collection,selection,50
10866,album,literary collection,garland,50
10867,album,literary collection,omnibus,50
10868,album,literary collection,compilation,50
10869,album,literary collection,treasury,50
10870,album,literary collection,digest,50
10871,album,literary collection,analect,50
10872,album,account; diary,album,100
10873,album,account; diary,record,100
10874,album,account; diary,notebook,100
10875,album,account; diary,list,100
10876,album,account; diary,register,100
10877,album,account; diary,pad,100
10878,album,account; diary,agenda,100
10879,album,account; diary,roster,100
10880,album,account; diary,essays,100
10881,album,account; diary,albums,100
10882,album,account; diary,novels,100
10883,album,account; diary,publications,100
10884,album,account; diary,dictionaries,100
10885,album,account; diary,pamphlets,100
10886,album,account; diary,texts,100
10887,album,account; diary,works,100
10888,album,account; diary,manuals,100
10889,album,account; diary,textbooks,100
10890,album,account; diary,fictions,100
10891,album,account; diary,volumes,100
10892,album,account; diary,editions,100
10893,album,account; diary,magazines,100
10894,album,account; diary,booklets,100
10895,album,account; diary,brochures,100
10896,album,account; diary,writing,100
10897,album,account; diary,copies,100
10898,album,account; diary,tomes,100
10899,album,account; diary,lexicons,100
10900,album,account; diary,periodicals,100
10901,album,account; diary,portfolios,100
10902,album,account; diary,primers,100
10903,album,account; diary,dissertations,100
10904,album,account; diary,opera,100
10905,album,account; diary,handbooks,100
10906,album,account; diary,readers,100
10907,album,account; diary,rolls,100
10908,album,account; diary,thesauruses,100
10909,album,account; diary,tracts,100
10910,album,account; diary,compendiums,100
10911,album,account; diary,Bibles,100
10912,album,account; diary,treatises,100
10913,album,account; diary,omnibuses,100
10914,album,account; diary,leaflets,100
10915,album,account; diary,encyclopedias,100
10916,album,account; diary,scrolls,100
10917,album,account; diary,monographs,100
